x_1;x_2;y
84;64227;0
85;64201;0
86;64196;0
87;64237;0
88;64271;0
89;64138;0
90;64195;0
91;64252;0
92;64198;0
93;64198;0
94;64206;0
95;64220;0
96;64209;0
97;64185;0
98;64217;0
99;64176;0
100;64188;0
101;64186;0
102;64225;0
103;64216;0
104;64230;0
105;64275;0
106;64216;0
107;64202;0
108;64230;0
109;64228;0
110;64212;0
111;64272;0
112;64231;0
113;64225;0
114;64221;0
115;64238;0
116;64197;0
117;64224;0
118;64243;0
119;64195;0
120;64149;0
121;64233;0
122;64223;0
123;64245;0
124;64280;0
125;64214;0
126;64236;0
127;64250;0
128;64254;0
129;64240;0
130;64268;0
131;64233;0
132;64224;0
133;64229;0
134;64239;0
135;64310;0
136;64233;0
137;64163;0
138;64249;0
139;64213;0
140;64277;0
141;64271;0
142;64273;0
143;64270;0
144;64206;0
145;64186;0
146;64252;0
147;64220;0
148;64271;0
149;64225;0
150;64204;0
151;64224;0
152;64325;0
153;64189;0
154;64202;0
155;64279;0
156;64278;0
157;64253;0
158;64313;0
159;64289;0
160;64265;0
161;64256;0
162;64290;0
163;64290;0
164;64322;0
165;64272;0
166;64341;0
167;64285;0
168;64285;0
169;64254;0
170;64253;0
171;64250;0
172;64290;0
173;64274;0
174;64268;0
175;64278;0
176;64327;0
177;64298;0
178;64293;0
179;64305;0
180;64312;0
181;64246;0
182;64252;0
183;64242;0
184;64328;0
185;64329;0
186;64289;0
187;64345;0
188;64295;0
189;64362;0
190;64361;0
191;64289;0
192;64254;0
193;64383;0
194;64356;0
195;64287;0
196;64337;0
197;64287;0
198;64291;0
199;64294;0
200;64272;0
201;64342;0
202;64303;0
203;64363;0
204;64335;0
205;64331;0
206;64371;0
207;64378;0
208;64328;0
209;64361;0
210;64365;0
211;64347;0
212;64339;0
213;64387;0
214;64340;0
215;64301;0
216;64336;0
217;64435;0
218;64370;0
219;64346;0
220;64346;0
221;64409;0
222;64366;1
1;64220;0
2;64181;0
3;64205;0
4;64219;0
5;64232;0
6;64188;0
7;64243;0
8;64221;0
9;64185;0
10;64171;0
11;64269;0
12;64224;0
13;64253;0
14;64227;0
15;64261;0
16;64251;0
17;64161;0
18;64192;0
19;64279;0
20;64235;0
21;64244;0
22;64208;0
23;64225;0
24;64215;0
25;64173;0
26;64209;0
27;64213;0
28;64222;0
29;64210;0
30;64201;0
31;64222;0
32;64169;0
33;64198;0
34;64291;0
35;64219;0
36;64199;0
37;64218;0
38;64218;0
39;64273;0
40;64226;0
41;64162;0
42;64141;0
43;64238;0
44;64222;0
45;64213;0
46;64170;0
47;64239;0
48;64243;0
49;64196;0
50;64227;0
51;64234;0
52;64246;0
53;64249;0
54;64236;0
55;64211;0
56;64270;0
57;64208;0
58;64179;0
59;64245;0
60;64211;0
61;64206;0
62;64200;0
63;64198;0
64;64197;0
65;64243;0
66;64272;0
67;64230;0
68;64223;0
69;64224;0
70;64234;0
71;64257;0
72;64232;0
73;64207;0
74;64227;0
75;64195;0
76;64207;0
77;64242;0
78;64200;0
79;64236;0
80;64196;0
81;64254;0
82;64237;0
83;64249;0
84;64199;0
85;64263;0
86;64262;0
87;64230;0
88;64214;0
89;64228;0
90;64214;0
91;64260;0
92;64264;0
93;64190;0
94;64230;0
95;64267;0
96;64202;0
97;64198;0
98;64231;0
99;64213;0
100;64232;0
101;64228;0
102;64221;0
103;64250;0
104;64228;0
105;64249;0
106;64200;0
107;64227;0
108;64227;0
109;64257;0
110;64218;0
111;64217;0
112;64263;0
113;64254;0
114;64222;0
115;64208;0
116;64203;0
117;64229;0
118;64215;0
119;64235;0
120;64168;0
121;64276;0
122;64283;0
123;64250;0
124;64233;0
125;64207;0
126;64190;0
127;64180;0
128;64221;0
129;64280;0
130;64217;0
131;64224;0
132;64211;0
133;64229;0
134;64246;0
135;64263;0
136;64203;0
137;64171;0
138;64278;0
139;64196;0
140;64252;0
141;64205;0
142;64296;0
143;64221;0
144;64261;0
145;64248;0
146;64213;0
147;64256;0
148;64262;0
149;64298;0
150;64206;0
151;64289;0
152;64253;0
153;64246;0
154;64283;0
155;64223;0
156;64229;0
157;64261;0
158;64247;0
159;64204;0
160;64282;0
161;64228;0
162;64242;0
163;64195;0
164;64271;0
165;64255;0
166;64268;0
167;64230;0
168;64318;0
169;64246;0
170;64197;0
171;64301;0
172;64245;0
173;64222;0
174;64252;0
175;64290;0
176;64237;0
177;64282;0
178;64277;0
179;64285;0
180;64291;0
181;64257;0
182;64259;0
183;64278;0
184;64291;0
185;64285;0
186;64260;0
187;64232;0
188;64319;0
189;64245;0
190;64274;0
191;64244;0
192;64225;0
193;64262;0
194;64309;0
195;64338;0
196;64324;0
197;64282;0
198;64322;0
199;64275;0
200;64282;0
201;64274;0
202;64282;0
203;64327;0
204;64301;0
205;64332;0
206;64306;0
207;64253;0
208;64342;0
209;64279;0
210;64409;0
211;64286;0
212;64331;0
213;64297;0
214;64324;0
215;64324;0
216;64310;0
217;64294;0
218;64343;0
219;64291;0
220;64318;0
221;64339;0
222;64338;0
223;64327;0
224;64319;0
225;64328;0
226;64326;0
227;64304;0
228;64324;0
229;64357;0
230;64345;0
231;64377;0
232;64357;0
233;64340;0
234;64365;0
235;64322;0
236;64360;0
237;64350;0
238;64327;0
239;64368;0
240;64352;1
1;64239;0
2;64243;0
3;64235;0
4;64250;0
5;64281;0
6;64264;0
7;64254;0
8;64237;0
9;64195;0
10;64237;0
11;64247;0
12;64300;0
13;64331;0
14;64294;0
15;64222;0
16;64241;0
17;64262;0
18;64227;0
19;64268;0
20;64289;0
21;64286;0
22;64281;0
23;64264;0
24;64274;0
25;64237;0
26;64276;0
27;64241;0
28;64212;0
29;64279;0
30;64286;0
31;64262;0
32;64279;0
33;64241;0
34;64257;0
35;64279;0
36;64291;0
37;64241;0
38;64273;0
39;64230;0
40;64216;0
41;64217;0
42;64297;0
43;64235;0
44;64250;0
45;64276;0
46;64239;0
47;64227;0
48;64247;0
49;64284;0
50;64219;0
51;64310;0
52;64260;0
53;64266;0
54;64259;0
55;64280;0
56;64247;0
57;64342;0
58;64218;0
59;64305;0
60;64225;0
61;64285;0
62;64221;0
63;64257;0
64;64272;0
65;64297;0
66;64261;0
67;64281;0
68;64262;0
69;64278;0
70;64293;0
71;64230;0
72;64241;0
73;64262;0
74;64262;0
75;64264;0
76;64256;0
77;64327;0
78;64325;0
79;64264;0
80;64314;0
81;64302;0
82;64325;0
83;64202;0
84;64247;0
85;64260;0
86;64237;0
87;64298;0
88;64296;0
89;64246;0
90;64265;0
91;64309;0
92;64314;0
93;64315;0
94;64248;0
95;64290;0
96;64254;0
97;64301;0
98;64289;0
99;64265;0
100;64293;0
101;64186;0
102;64308;0
103;64277;0
104;64270;0
105;64289;0
106;64309;0
107;64294;0
108;64291;0
109;64294;0
110;64284;0
111;64307;0
112;64274;0
113;64279;0
114;64286;0
115;64275;0
116;64305;0
117;64316;0
118;64370;0
119;64328;0
120;64318;0
121;64284;0
122;64326;0
123;64276;0
124;64311;0
125;64359;0
126;64294;0
127;64341;0
128;64293;0
129;64316;0
130;64242;0
131;64321;0
132;64334;0
133;64299;0
134;64276;0
135;64315;0
136;64309;0
137;64265;0
138;64339;0
139;64287;0
140;64304;0
141;64339;0
142;64360;0
143;64282;0
144;64365;0
145;64282;0
146;64299;0
147;64306;0
148;64313;0
149;64354;0
150;64334;0
151;64361;0
152;64303;0
153;64306;0
154;64342;0
155;64375;0
156;64330;0
157;64286;0
158;64362;0
159;64363;0
160;64364;0
161;64310;0
162;64345;0
163;64359;0
164;64295;0
165;64376;0
166;64391;0
167;64378;0
168;64359;0
169;64334;0
170;64331;1
1;64194;0
2;64261;0
3;64223;0
4;64267;0
5;64277;0
6;64283;0
7;64269;0
8;64241;0
9;64276;0
10;64231;0
11;64281;0
12;64191;0
13;64325;0
14;64222;0
15;64279;0
16;64259;0
17;64301;0
18;64208;0
19;64247;0
20;64277;0
21;64225;0
22;64302;0
23;64260;0
24;64295;0
25;64210;0
26;64219;0
27;64301;0
28;64256;0
29;64289;0
30;64270;0
31;64230;0
32;64275;0
33;64248;0
34;64235;0
35;64261;0
36;64258;0
37;64268;0
38;64269;0
39;64263;0
40;64199;0
41;64223;0
42;64286;0
43;64266;0
44;64245;0
45;64277;0
46;64286;0
47;64214;0
48;64285;0
49;64291;0
50;64289;0
51;64196;0
52;64256;0
53;64262;0
54;64237;0
55;64292;0
56;64221;0
57;64278;0
58;64237;0
59;64261;0
60;64251;0
61;64263;0
62;64223;0
63;64261;0
64;64280;0
65;64260;0
66;64268;0
67;64285;0
68;64305;0
69;64294;0
70;64222;0
71;64273;0
72;64254;0
73;64293;0
74;64287;0
75;64272;0
76;64276;0
77;64298;0
78;64334;0
79;64288;0
80;64275;0
81;64213;0
82;64290;0
83;64247;0
84;64274;0
85;64253;0
86;64295;0
87;64293;0
88;64320;0
89;64278;0
90;64321;0
91;64284;0
92;64305;0
93;64279;0
94;64295;0
95;64258;0
96;64251;0
97;64298;0
98;64289;0
99;64256;0
100;64278;0
101;64298;0
102;64265;0
103;64352;0
104;64236;0
105;64259;0
106;64332;0
107;64295;0
108;64321;0
109;64257;0
110;64313;0
111;64328;0
112;64290;0
113;64292;0
114;64288;0
115;64278;0
116;64339;0
117;64312;0
118;64219;0
119;64325;0
120;64240;0
121;64306;0
122;64301;0
123;64312;0
124;64276;0
125;64303;0
126;64367;0
127;64271;0
128;64327;0
129;64259;0
130;64305;0
131;64307;0
132;64295;0
133;64317;0
134;64369;0
135;64298;0
136;64324;0
137;64311;0
138;64293;0
139;64314;0
140;64328;0
141;64307;0
142;64332;0
143;64284;0
144;64288;0
145;64300;0
146;64371;0
147;64323;0
148;64321;0
149;64346;0
150;64339;0
151;64360;0
152;64354;0
153;64373;0
154;64323;0
155;64308;0
156;64371;0
157;64343;0
158;64317;0
159;64353;0
160;64377;0
161;64350;0
162;64387;0
163;64426;1
1;64288;0
2;64288;0
3;64257;0
4;64318;0
5;64238;0
6;64242;0
7;64247;0
8;64226;0
9;64262;0
10;64264;0
11;64264;0
12;64230;0
13;64275;0
14;64240;0
15;64284;0
16;64243;0
17;64256;0
18;64266;0
19;64254;0
20;64265;0
21;64231;0
22;64203;0
23;64293;0
24;64263;0
25;64226;0
26;64274;0
27;64261;0
28;64321;0
29;64292;0
30;64311;0
31;64283;0
32;64235;0
33;64249;0
34;64262;0
35;64290;0
36;64284;0
37;64266;0
38;64261;0
39;64282;0
40;64280;0
41;64273;0
42;64246;0
43;64268;0
44;64294;0
45;64314;0
46;64291;0
47;64236;0
48;64312;0
49;64284;0
50;64269;0
51;64283;0
52;64287;0
53;64315;0
54;64284;0
55;64256;0
56;64275;0
57;64307;0
58;64324;0
59;64287;0
60;64276;0
61;64228;0
62;64294;0
63;64271;0
64;64299;0
65;64305;0
66;64248;0
67;64263;0
68;64273;0
69;64287;0
70;64207;0
71;64273;0
72;64333;0
73;64266;0
74;64246;0
75;64264;0
76;64298;0
77;64320;0
78;64294;0
79;64305;0
80;64240;0
81;64322;0
82;64263;0
83;64264;0
84;64263;0
85;64300;0
86;64298;0
87;64270;0
88;64270;0
89;64256;0
90;64211;0
91;64260;0
92;64274;0
93;64278;0
94;64298;0
95;64302;0
96;64225;0
97;64286;0
98;64228;0
99;64270;0
100;64316;0
101;64255;0
102;64283;0
103;64322;0
104;64321;0
105;64306;0
106;64299;0
107;64338;0
108;64229;0
109;64330;0
110;64243;0
111;64282;0
112;64326;0
113;64284;0
114;64311;0
115;64282;0
116;64293;0
117;64265;0
118;64238;0
119;64290;0
120;64289;0
121;64261;0
122;64282;0
123;64288;0
124;64351;0
125;64334;0
126;64305;0
127;64299;0
128;64260;0
129;64347;0
130;64315;0
131;64262;0
132;64304;0
133;64311;0
134;64262;0
135;64290;0
136;64290;0
137;64314;0
138;64271;0
139;64249;0
140;64300;0
141;64273;0
142;64317;0
143;64383;0
144;64294;0
145;64295;0
146;64329;0
147;64248;0
148;64270;0
149;64275;0
150;64293;0
151;64276;0
152;64321;0
153;64344;0
154;64365;0
155;64341;0
156;64308;0
157;64288;0
158;64304;0
159;64266;0
160;64308;0
161;64324;0
162;64306;0
163;64308;0
164;64288;0
165;64320;0
166;64324;0
167;64357;0
168;64379;0
169;64314;0
170;64310;0
171;64345;0
172;64384;0
173;64409;0
174;64385;0
175;64350;0
176;64349;0
177;64417;0
178;64331;0
179;64370;0
180;64349;1
1;64200;0
2;64214;0
3;64205;0
4;64197;0
5;64233;0
6;64181;0
7;64241;0
8;64241;0
9;64200;0
10;64226;0
11;64190;0
12;64211;0
13;64221;0
14;64166;0
15;64201;0
16;64171;0
17;64181;0
18;64186;0
19;64220;0
20;64173;0
21;64251;0
22;64184;0
23;64196;0
24;64245;0
25;64240;0
26;64217;0
27;64207;0
28;64191;0
29;64179;0
30;64224;0
31;64199;0
32;64214;0
33;64211;0
34;64185;0
35;64241;0
36;64256;0
37;64195;0
38;64198;0
39;64201;0
40;64250;0
41;64196;0
42;64257;0
43;64251;0
44;64218;0
45;64226;0
46;64215;0
47;64174;0
48;64223;0
49;64174;0
50;64226;0
51;64174;0
52;64226;0
53;64176;0
54;64205;0
55;64257;0
56;64266;0
57;64211;0
58;64189;0
59;64181;0
60;64200;0
61;64229;0
62;64221;0
63;64253;0
64;64240;0
65;64244;0
66;64313;0
67;64286;0
68;64201;0
69;64263;0
70;64218;0
71;64260;0
72;64224;0
73;64175;0
74;64233;0
75;64185;0
76;64221;0
77;64236;0
78;64251;0
79;64182;0
80;64195;0
81;64224;0
82;64196;0
83;64228;0
84;64217;0
85;64212;0
86;64194;0
87;64192;0
88;64206;0
89;64202;0
90;64235;0
91;64246;0
92;64162;0
93;64189;0
94;64233;0
95;64257;0
96;64230;0
97;64200;0
98;64197;0
99;64280;0
100;64208;0
101;64238;0
102;64190;0
103;64257;0
104;64243;0
105;64218;0
106;64268;0
107;64274;0
108;64206;0
109;64251;0
110;64222;0
111;64239;0
112;64171;0
113;64205;0
114;64237;0
115;64263;0
116;64249;0
117;64244;0
118;64145;0
119;64226;0
120;64170;0
121;64310;0
122;64211;0
123;64217;0
124;64250;0
125;64284;0
126;64195;0
127;64210;0
128;64266;0
129;64154;0
130;64234;0
131;64226;0
132;64274;0
133;64219;0
134;64269;0
135;64218;0
136;64259;0
137;64282;0
138;64205;0
139;64245;0
140;64296;0
141;64237;0
142;64249;0
143;64232;0
144;64321;0
145;64244;0
146;64320;0
147;64252;0
148;64289;0
149;64243;0
150;64244;0
151;64247;0
152;64221;0
153;64281;0
154;64290;0
155;64236;0
156;64324;0
157;64282;0
158;64293;0
159;64272;0
160;64271;0
161;64293;0
162;64285;0
163;64340;0
164;64312;0
165;64315;0
166;64277;0
167;64303;0
168;64256;0
169;64280;0
170;64276;0
171;64306;0
172;64288;0
173;64335;0
174;64338;0
175;64307;0
176;64257;0
177;64268;0
178;64329;0
179;64314;0
180;64368;0
181;64286;0
182;64318;0
183;64312;0
184;64318;0
185;64366;0
186;64289;0
187;64259;0
188;64364;0
189;64348;0
190;64325;0
191;64288;0
192;64357;0
193;64367;0
194;64324;0
195;64330;0
196;64375;0
197;64348;0
198;64357;0
199;64368;0
200;64374;0
201;64354;0
202;64360;0
203;64393;0
204;64338;0
205;64346;0
206;64384;0
207;64365;1
1;64290;0
2;64243;0
3;64257;0
4;64283;0
5;64283;0
6;64290;0
7;64360;0
8;64268;0
9;64260;0
10;64301;0
11;64296;0
12;64284;0
13;64230;0
14;64256;0
15;64281;0
16;64292;0
17;64230;0
18;64274;0
19;64325;0
20;64282;0
21;64306;0
22;64230;0
23;64250;0
24;64300;0
25;64286;0
26;64259;0
27;64236;0
28;64290;0
29;64283;0
30;64257;0
31;64279;0
32;64311;0
33;64307;0
34;64277;0
35;64268;0
36;64258;0
37;64243;0
38;64233;0
39;64270;0
40;64270;0
41;64246;0
42;64288;0
43;64240;0
44;64238;0
45;64270;0
46;64302;0
47;64262;0
48;64281;0
49;64345;0
50;64328;0
51;64297;0
52;64261;0
53;64297;0
54;64292;0
55;64254;0
56;64241;0
57;64256;0
58;64295;0
59;64324;0
60;64292;0
61;64257;0
62;64298;0
63;64344;0
64;64280;0
65;64287;0
66;64245;0
67;64245;0
68;64252;0
69;64238;0
70;64323;0
71;64326;0
72;64233;0
73;64280;0
74;64301;0
75;64290;0
76;64265;0
77;64280;0
78;64267;0
79;64305;0
80;64298;0
81;64294;0
82;64293;0
83;64331;0
84;64329;0
85;64308;0
86;64192;0
87;64321;0
88;64259;0
89;64289;0
90;64259;0
91;64352;0
92;64296;0
93;64282;0
94;64241;0
95;64300;0
96;64305;0
97;64271;0
98;64293;0
99;64325;0
100;64265;0
101;64289;0
102;64345;0
103;64255;0
104;64335;0
105;64276;0
106;64284;0
107;64318;0
108;64263;0
109;64296;0
110;64244;0
111;64265;0
112;64348;0
113;64311;0
114;64327;0
115;64273;0
116;64341;0
117;64336;0
118;64267;0
119;64254;0
120;64297;0
121;64325;0
122;64345;0
123;64301;0
124;64344;0
125;64328;0
126;64291;0
127;64300;0
128;64340;0
129;64352;0
130;64294;0
131;64270;0
132;64302;0
133;64315;0
134;64284;0
135;64272;0
136;64289;0
137;64326;0
138;64284;0
139;64347;0
140;64341;0
141;64302;0
142;64307;0
143;64309;0
144;64285;0
145;64320;0
146;64326;0
147;64340;0
148;64260;0
149;64324;0
150;64362;0
151;64296;0
152;64275;0
153;64297;0
154;64283;0
155;64331;0
156;64306;0
157;64340;0
158;64307;0
159;64307;0
160;64324;0
161;64313;0
162;64275;0
163;64278;0
164;64288;0
165;64297;0
166;64359;0
167;64305;0
168;64364;0
169;64266;0
170;64308;0
171;64349;0
172;64323;0
173;64320;0
174;64359;0
175;64333;0
176;64316;0
177;64330;0
178;64356;0
179;64360;0
180;64352;0
181;64278;0
182;64340;0
183;64351;0
184;64315;0
185;64350;0
186;64373;0
187;64290;0
188;64318;0
189;64369;0
190;64379;0
191;64375;0
192;64338;0
193;64310;0
194;64374;0
195;64347;0
196;64336;0
197;64376;0
198;64350;0
199;64367;0
200;64427;0
201;64345;0
202;64320;0
203;64418;0
204;64386;0
205;64388;0
206;64360;0
207;64386;0
208;64447;0
209;64361;1
1;64145;0
2;64213;0
3;64210;0
4;64207;0
5;64209;0
6;64257;0
7;64154;0
8;64227;0
9;64207;0
10;64233;0
11;64230;0
12;64165;0
13;64173;0
14;64153;0
15;64178;0
16;64179;0
17;64220;0
18;64190;0
19;64213;0
20;64199;0
21;64187;0
22;64221;0
23;64258;0
24;64200;0
25;64191;0
26;64209;0
27;64236;0
28;64243;0
29;64229;0
30;64205;0
31;64221;0
32;64192;0
33;64187;0
34;64207;0
35;64234;0
36;64218;0
37;64226;0
38;64224;0
39;64244;0
40;64205;0
41;64218;0
42;64274;0
43;64228;0
44;64183;0
45;64245;0
46;64206;0
47;64246;0
48;64236;0
49;64174;0
50;64203;0
51;64222;0
52;64207;0
53;64293;0
54;64252;0
55;64208;0
56;64228;0
57;64178;0
58;64228;0
59;64200;0
60;64231;0
61;64239;0
62;64216;0
63;64231;0
64;64204;0
65;64246;0
66;64186;0
67;64232;0
68;64272;0
69;64228;0
70;64209;0
71;64279;0
72;64189;0
73;64210;0
74;64178;0
75;64253;0
76;64213;0
77;64196;0
78;64254;0
79;64230;0
80;64247;0
81;64218;0
82;64209;0
83;64173;0
84;64283;0
85;64204;0
86;64223;0
87;64222;0
88;64256;0
89;64190;0
90;64250;0
91;64296;0
92;64225;0
93;64197;0
94;64237;0
95;64249;0
96;64290;0
97;64215;0
98;64246;0
99;64223;0
100;64231;0
101;64189;0
102;64233;0
103;64241;0
104;64204;0
105;64193;0
106;64225;0
107;64271;0
108;64224;0
109;64214;0
110;64238;0
111;64216;0
112;64266;0
113;64288;0
114;64223;0
115;64237;0
116;64208;0
117;64227;0
118;64156;0
119;64240;0
120;64222;0
121;64163;0
122;64221;0
123;64236;0
124;64295;0
125;64178;0
126;64246;0
127;64223;0
128;64233;0
129;64178;0
130;64261;0
131;64192;0
132;64288;0
133;64254;0
134;64285;0
135;64239;0
136;64260;0
137;64260;0
138;64262;0
139;64254;0
140;64212;0
141;64222;0
142;64246;0
143;64254;0
144;64194;0
145;64230;0
146;64242;0
147;64161;0
148;64286;0
149;64268;0
150;64198;0
151;64249;0
152;64204;0
153;64296;0
154;64300;0
155;64225;0
156;64253;0
157;64293;0
158;64234;0
159;64272;0
160;64258;0
161;64270;0
162;64197;0
163;64207;0
164;64222;0
165;64220;0
166;64256;0
167;64236;0
168;64198;0
169;64267;0
170;64284;0
171;64258;0
172;64272;0
173;64284;0
174;64304;0
175;64245;0
176;64218;0
177;64236;0
178;64262;0
179;64297;0
180;64211;0
181;64246;0
182;64263;0
183;64300;0
184;64261;0
185;64256;0
186;64260;0
187;64283;0
188;64257;0
189;64243;0
190;64225;0
191;64263;0
192;64255;0
193;64246;0
194;64307;0
195;64285;0
196;64298;0
197;64246;0
198;64235;0
199;64205;0
200;64249;0
201;64254;0
202;64211;0
203;64286;0
204;64287;0
205;64253;0
206;64275;0
207;64267;0
208;64220;0
209;64285;0
210;64258;0
211;64252;0
212;64256;0
213;64247;0
214;64301;0
215;64274;0
216;64273;0
217;64281;0
218;64269;0
219;64267;0
220;64243;0
221;64268;0
222;64330;0
223;64279;0
224;64304;0
225;64368;0
226;64319;0
227;64266;0
228;64311;0
229;64291;0
230;64310;0
231;64278;0
232;64310;0
233;64303;0
234;64282;0
235;64322;0
236;64295;0
237;64246;0
238;64300;0
239;64256;0
240;64317;0
241;64296;0
242;64341;0
243;64347;0
244;64305;0
245;64337;0
246;64262;0
247;64313;0
248;64272;0
249;64305;0
250;64321;0
251;64313;0
252;64291;0
253;64322;0
254;64301;0
255;64306;0
256;64320;0
257;64409;0
258;64368;0
259;64327;0
260;64317;0
261;64387;0
262;64328;0
263;64365;0
264;64362;0
265;64364;0
266;64381;0
267;64351;0
268;64317;0
269;64373;0
270;64333;0
271;64355;0
272;64313;0
273;64371;0
274;64358;0
275;64400;0
276;64397;1
1;64249;0
2;64221;0
3;64240;0
4;64228;0
5;64148;0
6;64186;0
7;64158;0
8;64220;0
9;64196;0
10;64223;0
11;64242;0
12;64228;0
13;64249;0
14;64174;0
15;64225;0
16;64190;0
17;64187;0
18;64214;0
19;64189;0
20;64212;0
21;64208;0
22;64198;0
23;64273;0
24;64208;0
